from_bus_number,to_bus_number,from_area,to_area,category,dist,dela_dist,x,r,b,s1,s2,s3,fixed_cost
4055,4081,4,4,115_line,17.58,2,0.094364,0.02159,0.01112,110.9,125.0,222.4,169.14163549685517
4055,4078,4,4,115_line,9.56,2,0.035822,0.008,0.00473,153.3,163.6,186.3,70.38954819882694
4055,4120,4,4,115_line,7.42,2,0.019473,0.00351,0.00657,129.2,136.8,190.4,7.42
4055,4168,4,4,115_line,3.33,2,0.005053,0.00105,0.00427,97.8,144.2,204.0,3.33
4055,4180,4,4,115_line,19.07,2,0.109833,0.02142,0.01172,138.6,138.6,211.0,565.0712578657957
4055,4057,4,4,115_line,11.72,2,0.046295,0.01004,0.00962,125.1,169.7,198.0,308.84314569390773
4055,4165,4,4,115_line,57.91,3,0.099977,0.01991,0.10588,106.0,191.9,246.6,2125.586831877986
4055,13131,4,4,115_line,52.34,3,0.140431,0.03563,0.06503,141.8,173.4,199.7,1553.3492889562976
4055,4150,4,4,115_line,10.02,3,0.027462,0.00615,0.00818,130.8,188.9,230.5,10.02
4055,13167,4,4,115_line,12.01,2,0.057754,0.01209,0.00914,115.2,149.7,213.5,134.56637376215028
4055,4104,4,4,115_line,12.07,2,0.043994,0.00766,0.00838,122.2,183.9,207.0,128.17824288620204
4055,4182,4,4,115_line,14.97,3,0.065911,0.01316,0.01212,158.2,185.4,187.4,121.49679784292199
4055,4149,4,4,115_line,27.03,3,0.066259,0.01187,0.03791,124.9,187.2,206.6,147.5867758740923
4055,4170,4,4,115_line,19.46,3,0.091793,0.0234,0.01678,116.5,182.6,201.3,467.75317263317726
4055,4100,4,4,115_line,8.64,2,0.02841,0.00481,0.0065,131.8,170.8,202.3,8.64
4055,4064,4,4,115_line,11.42,3,0.039014,0.00933,0.00839,127.4,160.6,185.8,11.42
4055,13410,4,4,115_line,10.29,3,0.028619,0.00797,0.0105,128.3,178.3,236.6,10.29
4055,4069,4,4,115_line,8.08,3,0.030023,0.00524,0.00444,127.0,177.7,222.8,8.08
4055,4099,4,4,115_line,27.37,3,0.115709,0.02949,0.02246,99.4,154.5,242.1,231.28172894344095
4055,4191,4,4,115_line,97.41,3,0.228468,0.05316,0.14037,118.9,137.0,187.0,13046.60141564635
4055,7071,4,7,115_line,79.77,3,0.388211,0.08887,0.05549,118.7,206.9,223.3,9793.78466241161
4055,4110,4,4,115_line,121.5,3,0.255926,0.06898,0.20628,133.5,204.2,221.4,18728.350999762068
4057,4182,4,4,115_line,11.15,1,0.05025,0.0097,0.00618,123.3,192.8,205.4,11.15
4057,4149,4,4,115_line,19.29,1,0.098554,0.02572,0.01238,106.8,164.5,176.1,84.18452790738206
4057,4180,4,4,115_line,11.93,1,0.025247,0.0067,0.01989,131.5,146.6,208.2,203.00529320720287
4057,13167,4,4,115_line,8.93,1,0.037242,0.00943,0.00443,118.8,191.5,220.7,8.93
4057,4170,4,4,115_line,10.57,0,0.020191,0.00426,0.01821,126.0,185.3,221.1,133.2269710171433
4057,4108,4,4,115_line,1.46,0,0.00426,0.0009,0.00113,121.9,143.0,234.2,1.46
4057,4087,4,4,115_line,14.86,1,0.039648,0.00778,0.01872,112.9,180.9,212.6,387.08209506749375
4057,4173,4,4,115_line,37.28,2,0.120557,0.0231,0.04511,131.9,134.7,210.5,772.0112152127916
4057,7275,4,7,115_line,62.58,2,0.109052,0.01965,0.1201,123.1,124.2,214.7,711.5999999999999
4057,13224,4,4,115_line,43.28,2,0.090426,0.02217,0.07639,108.8,183.5,213.1,162.8
4057,12831,4,4,115_line,45.21,3,0.12327,0.02428,0.0558,122.2,181.0,201.4,182.10000000000002
4057,4104,4,4,115_line,15.72,2,0.034287,0.00789,0.02385,134.5,173.2,215.0,15.72
4057,13410,4,4,115_line,20.61,3,0.088163,0.01963,0.01562,140.3,155.7,177.6,393.6036174064705
4057,4099,4,4,115_line,34.13,3,0.108019,0.02427,0.03971,106.6,189.6,219.3,71.30000000000003
4057,4159,4,4,115_line,13.7,3,0.042423,0.00944,0.01379,96.7,123.6,185.1,300.08133847693995
4057,4145,4,4,115_line,12.82,2,0.033643,0.00759,0.00965,101.5,117.1,193.6,12.82
4057,4100,4,4,115_line,18.42,3,0.080785,0.01737,0.01361,121.9,162.0,230.9,390.3939427061644
4057,7071,4,7,115_line,69.25,2,0.203309,0.04405,0.07843,127.6,178.3,188.5,12051.025897124728
4057,7123,4,7,115_line,63.87,2,0.168974,0.0303,0.07945,134.3,163.2,185.6,6427.896713230246
4057,13375,4,7,115_line,64.09,3,0.176344,0.03835,0.08141,116.7,152.9,195.4,3633.754709802661
4057,7030,4,7,115_line,56.15,3,0.169469,0.03534,0.06936,139.8,182.8,238.3,5839.224546001754
4057,13407,4,7,115_line,61.32,3,0.200988,0.04355,0.06339,132.6,195.6,236.7,4413.955668635214
4057,13226,4,4,115_line,43.47,3,0.224652,0.0503,0.03193,109.9,205.4,223.6,164.7
4057,13356,4,7,115_line,71.36,3,0.215706,0.04831,0.08495,118.0,162.5,209.2,2726.5988673865677
4057,4152,4,4,115_line,74.42,3,0.319632,0.06891,0.05648,107.8,175.6,195.7,3810.4863896959396
4057,4081,4,4,115_line,22.3,3,0.074489,0.01567,0.02232,121.4,156.2,209.8,388.30773232460814
4057,4165,4,4,115_line,61.04,3,0.162556,0.03111,0.08494,129.7,179.8,224.7,3290.889663673004
4057,4191,4,4,115_line,101.6,2,0.236557,0.07579,0.15236,141.9,171.2,176.2,17459.081905339495
4057,13036,4,4,115_line,83.1,3,0.313573,0.07038,0.06815,113.6,136.1,227.4,4594.965348681425
4057,4156,4,4,115_line,15.45,2,0.040046,0.00844,0.02054,139.1,142.4,205.7,369.3465032414065
4057,13247,4,4,115_line,132.12,3,0.375882,0.10975,0.14459,116.1,172.3,239.6,19717.327626317074
4057,12970,4,4,115_line,110.0,3,0.473877,0.14588,0.08765,136.4,139.0,196.2,5849.771479561322
4057,4110,4,4,115_line,129.48,2,0.140605,0.03308,0.40901,121.0,178.9,178.9,27584.39040973471
4057,4184,4,4,115_line,111.37,3,0.322208,0.07836,0.13148,113.0,135.3,186.1,16157.62129561245
4057,13122,4,7,115_line,81.01,3,0.228738,0.03785,0.09919,112.1,204.2,211.0,8640.736516301637
4057,13355,4,7,115_line,75.56,3,0.283958,0.0528,0.07124,127.6,171.7,224.9,8137.1542304581835
4057,7153,4,7,115_line,94.24,3,0.394165,0.0765,0.07525,128.7,181.9,198.3,27600.512508011074
4057,7408,4,7,115_line,77.2,3,0.342469,0.06702,0.05961,105.7,142.9,175.6,8299.046628839496
4057,4106,4,4,115_line,135.64,3,0.505132,0.11186,0.12645,124.8,144.8,206.3,25138.803870717456
4057,4071,4,4,115_line,157.14,3,0.642122,0.12318,0.12368,108.3,166.1,167.3,31756.140262229383
4057,7380,4,7,115_line,155.67,3,0.4526,0.08301,0.19131,129.4,154.4,215.0,30741.320874108722
4057,13128,4,4,115_line,134.02,3,0.343774,0.09163,0.17697,121.6,202.4,234.6,22430.21500158021
4057,4072,4,4,115_line,13.91,3,0.050756,0.00812,0.01307,130.5,201.5,205.5,352.71230615417005
4057,4123,4,4,115_line,19.45,3,0.050805,0.0076,0.02604,121.9,145.0,205.8,380.51399294016926
4057,4078,4,4,115_line,14.67,3,0.053391,0.01217,0.01513,117.9,167.6,212.2,360.2397929465057
4057,4109,4,4,115_line,19.3,3,0.079654,0.0164,0.01599,118.7,182.0,209.1,387.61325877830836
4064,4150,4,4,115_line,9.88,1,0.050657,0.01239,0.00413,117.3,144.3,176.3,9.88
4064,13410,4,4,115_line,1.63,0,0.005068,0.00115,0.00087,118.8,161.9,190.7,1.63
4064,4069,4,4,115_line,5.02,1,0.014618,0.0033,0.00326,120.5,138.4,206.0,5.02
4064,4100,4,4,115_line,3.54,1,0.008845,0.00171,0.00333,134.7,167.9,210.9,3.54
4064,12976,4,4,115_line,20.52,2,0.081275,0.01583,0.01673,100.9,131.9,173.1,20.52
4064,4099,4,4,115_line,20.26,2,0.077212,0.01714,0.01749,130.2,160.5,205.7,20.26
4064,13256,4,4,115_line,31.28,2,0.122133,0.0298,0.02786,118.2,136.4,171.0,42.80000000000001
4064,12991,4,4,115_line,23.7,3,0.058091,0.01518,0.03084,128.5,169.2,225.4,23.7
4064,4120,4,4,115_line,9.67,2,0.035111,0.00925,0.0071,114.7,184.1,240.0,9.67
4064,4072,4,4,115_line,12.56,3,0.057825,0.01323,0.00638,130.0,169.4,182.3,12.56
4064,4168,4,4,115_line,9.45,2,0.034602,0.00531,0.00539,133.4,152.8,225.1,9.45
4064,4109,4,4,115_line,13.84,2,0.02906,0.00879,0.02268,139.4,144.0,200.0,13.84
4064,4078,4,4,115_line,12.69,3,0.036919,0.00647,0.01447,131.8,177.9,210.2,12.69
4064,13131,4,4,115_line,49.45,3,0.220754,0.04372,0.03864,127.9,145.1,205.8,1259.6106896060326
4064,4081,4,4,115_line,20.85,3,0.064306,0.01238,0.02696,118.3,178.6,218.4,20.85
4064,4123,4,4,115_line,15.97,3,0.051811,0.01006,0.01848,130.9,180.1,181.8,15.97
4064,4156,4,4,115_line,16.26,3,0.072864,0.0173,0.01198,130.1,130.1,232.6,16.26
4064,4104,4,4,115_line,11.26,2,0.036673,0.01138,0.01064,141.7,176.4,210.3,68.16328467775446
4064,13167,4,4,115_line,19.04,3,0.076472,0.01718,0.01664,118.9,125.8,234.3,135.2100323458577
4064,4159,4,4,115_line,8.86,2,0.032006,0.00552,0.00699,139.4,189.6,203.5,8.86
4064,4145,4,4,115_line,12.08,3,0.041058,0.00812,0.01186,122.3,132.0,209.0,181.53539333055954
4064,4182,4,4,115_line,21.0,3,0.023161,0.0048,0.0686,112.3,146.8,212.6,80.42801911185282
4064,4169,4,4,115_line,33.55,3,0.145459,0.03949,0.02677,119.7,149.5,227.5,65.49999999999997
4064,4139,4,4,115_line,34.34,3,0.112957,0.0251,0.04048,155.0,165.6,221.1,73.40000000000003
4064,4127,4,4,115_line,39.27,3,0.13969,0.02919,0.03877,107.1,143.7,245.1,122.70000000000005
4064,4144,4,4,115_line,38.25,3,0.090246,0.02238,0.05609,107.9,155.3,188.4,112.5
4066,4107,4,4,115_line,6.22,0,0.029853,0.00524,0.00274,122.2,142.4,209.5,6.22
4066,13425,4,4,115_line,8.21,0,0.018785,0.00337,0.01118,123.7,152.7,243.2,8.21
4066,4068,4,4,115_line,12.42,1,0.037164,0.00969,0.01072,128.6,177.5,200.5,12.42
4066,4122,4,4,115_line,19.03,2,0.035348,0.00813,0.03638,120.2,175.6,222.2,19.03
4066,4089,4,4,115_line,12.38,2,0.031982,0.00636,0.01585,129.6,195.9,200.5,12.38
4066,4121,4,4,115_line,13.09,2,0.045449,0.00957,0.01509,123.0,136.1,211.3,13.09
4066,4088,4,4,115_line,14.12,2,0.063692,0.01329,0.01085,136.8,166.1,236.4,14.12
4066,13296,4,4,115_line,38.01,2,0.076715,0.01534,0.06372,132.6,144.8,215.0,110.09999999999997
4066,4157,4,4,115_line,23.72,3,0.096065,0.02013,0.02133,99.1,100.0,208.4,23.72
4066,4111,4,4,115_line,12.94,2,0.035133,0.00972,0.01639,120.6,144.4,228.7,12.94
4066,4067,4,4,115_line,18.12,3,0.06397,0.01496,0.01838,145.0,156.5,192.9,18.12
4066,4171,4,4,115_line,25.93,3,0.0871,0.0224,0.02573,119.3,164.3,202.7,25.93
4066,4071,4,4,115_line,49.87,3,0.117301,0.01857,0.07263,137.4,183.1,194.5,228.7
4066,4126,4,4,115_line,40.38,3,0.085157,0.01973,0.06572,123.0,153.6,192.0,133.8
4066,4193,4,4,115_line,37.67,3,0.128836,0.03009,0.03541,132.4,150.9,190.9,106.70000000000002
4066,4155,4,4,115_line,41.81,3,0.150625,0.03383,0.03909,127.7,155.0,215.4,148.10000000000002
4066,4164,4,4,115_line,47.25,3,0.130029,0.02086,0.05998,129.8,149.7,205.4,202.5
4066,4186,4,4,115_line,21.63,3,0.073034,0.01842,0.02268,119.5,165.9,180.8,21.63
4066,4103,4,4,115_line,25.84,3,0.074588,0.01656,0.03193,123.5,159.1,212.4,25.84
4066,4167,4,4,115_line,24.63,3,0.080398,0.024,0.02785,117.4,131.7,194.7,24.63
4067,4086,4,4,115_line,16.37,1,0.066168,0.01095,0.0131,97.5,121.3,180.8,16.37
4067,4121,4,4,115_line,10.04,0,0.033735,0.00858,0.00657,129.2,146.4,224.3,10.04
4067,4111,4,4,115_line,9.59,0,0.02932,0.00673,0.00742,150.1,164.0,215.8,9.59
4067,13053,4,4,115_line,15.88,1,0.072737,0.01804,0.01095,116.5,169.6,198.1,15.88
4067,4194,4,4,115_line,13.6,1,0.039342,0.00924,0.0168,119.5,122.7,230.5,13.6
4067,4171,4,4,115_line,8.77,0,0.042725,0.00892,0.00639,118.8,157.7,203.5,8.77
4067,4186,4,4,115_line,14.74,1,0.06834,0.01366,0.01106,107.9,166.1,238.2,14.74
4067,13128,4,4,115_line,17.8,2,0.077595,0.01581,0.01454,109.6,181.5,207.6,17.8
4067,4102,4,4,115_line,16.29,2,0.043527,0.00754,0.02113,140.1,186.2,243.2,16.29
4067,4106,4,4,115_line,24.8,3,0.076424,0.01463,0.02744,136.6,167.3,228.9,24.8
4067,13247,4,4,115_line,18.32,2,0.060729,0.01258,0.01841,134.1,158.0,204.9,18.32
4067,4110,4,4,115_line,31.7,3,0.124977,0.02259,0.02823,111.2,168.6,190.3,211.46794061567383
4067,4193,4,4,115_line,23.39,2,0.09642,0.01769,0.01873,139.6,162.0,236.7,23.39
4067,4191,4,4,115_line,34.4,3,0.07615,0.01603,0.05989,140.1,153.3,206.6,73.99999999999999
4067,13425,4,4,115_line,13.13,2,0.042842,0.00842,0.0153,127.6,132.5,200.5,13.13
4067,4068,4,4,115_line,21.23,3,0.060608,0.01157,0.02795,109.8,167.1,207.7,21.23
4067,4089,4,4,115_line,11.64,2,0.036187,0.00711,0.0137,117.9,131.7,197.9,11.64
4067,13296,4,4,115_line,25.83,3,0.122991,0.04215,0.018,146.5,159.4,220.0,25.83
4067,4107,4,4,115_line,22.45,3,0.073049,0.02097,0.02557,126.7,131.9,194.2,22.45
4067,4088,4,4,115_line,33.14,3,0.097664,0.01898,0.03753,130.4,143.9,204.2,61.400000000000006
4067,4167,4,4,115_line,28.33,2,0.127036,0.02589,0.0193,132.3,171.4,210.9,28.33
4067,13025,4,4,115_line,22.77,2,0.055477,0.01236,0.03299,118.6,223.7,229.0,22.77
4067,4184,4,4,115_line,26.91,2,0.087037,0.0208,0.0275,115.9,143.8,190.6,26.91
4067,12970,4,4,115_line,28.65,3,0.062098,0.01087,0.03923,128.2,175.6,209.2,28.65
4067,4126,4,4,115_line,24.6,3,0.092451,0.02366,0.02229,141.2,144.4,233.3,24.6
4067,13093,4,4,115_line,40.09,3,0.139552,0.02537,0.04284,111.1,198.7,199.7,130.90000000000003
4067,4103,4,4,115_line,39.72,3,0.185974,0.04104,0.02671,131.7,140.7,186.1,127.19999999999999
4067,4122,4,4,115_line,32.96,3,0.05242,0.01188,0.07602,124.7,156.7,188.2,59.60000000000001
4068,4107,4,4,115_line,12.88,1,0.014759,0.00331,0.02844,129.3,203.7,221.1,12.88
4068,4122,4,4,115_line,12.33,1,0.031081,0.00652,0.01621,133.4,135.6,239.9,12.33
4068,13425,4,4,115_line,9.76,0,0.023633,0.00429,0.0104,130.1,176.0,216.8,9.76
4068,4089,4,4,115_line,12.9,1,0.040481,0.00858,0.00883,135.6,202.8,221.8,12.9
4068,4121,4,4,115_line,20.9,2,0.075902,0.01307,0.02005,133.1,163.8,216.9,20.9
4068,4088,4,4,115_line,17.36,2,0.065027,0.01815,0.01523,110.9,128.7,213.0,17.36
4068,13296,4,4,115_line,44.4,3,0.124296,0.03674,0.05815,101.0,107.3,179.5,174.0
4068,4157,4,4,115_line,20.91,3,0.087245,0.01655,0.01638,125.5,166.5,210.0,20.91
4068,4167,4,4,115_line,15.39,2,0.06902,0.01425,0.01189,148.2,152.7,211.8,15.39
4068,4103,4,4,115_line,16.31,2,0.063833,0.01113,0.01503,111.6,126.0,218.4,16.31
4068,4186,4,4,115_line,16.86,2,0.043645,0.01023,0.02272,122.8,192.6,207.6,16.86
4068,13093,4,4,115_line,28.83,3,0.078982,0.02387,0.03409,106.1,157.3,225.8,28.83
4068,4171,4,4,115_line,29.53,3,0.088893,0.01692,0.03611,134.9,156.4,220.8,29.53
4068,4111,4,4,115_line,13.84,2,0.069807,0.01359,0.00942,138.3,140.4,183.4,13.84
4068,12970,4,4,115_line,28.12,3,0.110726,0.02769,0.02489,99.1,139.2,195.2,28.12
4068,13025,4,4,115_line,24.82,3,0.097308,0.0197,0.02419,113.5,181.8,191.8,24.82
4068,4194,4,4,115_line,22.65,3,0.065682,0.01459,0.03054,125.4,180.8,232.1,22.65
4069,4120,4,4,115_line,6.45,1,0.025058,0.00395,0.00487,98.0,149.7,191.3,6.45
4069,4168,4,4,115_line,4.51,0,0.014547,0.00314,0.00313,107.7,160.1,177.7,4.51
4069,4100,4,4,115_line,1.99,0,0.008299,0.0014,0.00112,110.9,125.5,175.9,1.99
4069,4150,4,4,115_line,7.4,1,0.029744,0.00612,0.00439,111.8,181.1,191.7,7.4
4069,4072,4,4,115_line,8.02,2,0.0247,0.00498,0.00663,125.0,167.3,182.7,8.02
4069,4156,4,4,115_line,13.08,3,0.049622,0.01295,0.01161,138.0,176.7,220.5,13.08
4069,4159,4,4,115_line,5.47,2,0.025566,0.00604,0.00243,141.0,148.2,201.4,5.47
4069,4078,4,4,115_line,12.53,2,0.046535,0.00968,0.00672,126.0,180.2,190.8,12.53
4069,12976,4,4,115_line,21.24,2,0.046265,0.00948,0.03497,100.3,148.0,225.3,21.24
4069,4109,4,4,115_line,11.87,2,0.04394,0.01083,0.01067,112.3,176.2,179.1,11.87
4069,4123,4,4,115_line,13.57,3,0.059279,0.01047,0.01199,118.5,118.7,190.9,13.57
4069,13410,4,4,115_line,4.4,2,0.007328,0.0014,0.00546,140.2,164.5,210.3,4.4
4069,4104,4,4,115_line,12.18,2,0.024912,0.00593,0.01257,141.2,158.5,201.2,91.12517139961349
4069,4099,4,4,115_line,21.36,3,0.093748,0.03144,0.0187,107.4,191.1,194.1,21.36
4069,13256,4,4,115_line,34.99,3,0.082914,0.01677,0.051,97.4,128.3,216.8,79.90000000000002
4069,4145,4,4,115_line,10.35,3,0.035004,0.0083,0.00761,115.6,175.2,199.3,181.43349302942158
4069,13167,4,4,115_line,16.73,3,0.07969,0.01946,0.01168,115.4,115.4,216.6,166.51222225354874
4069,4182,4,4,115_line,18.42,3,0.05267,0.00912,0.02268,112.9,161.0,230.4,147.27741648747335
4069,12991,4,4,115_line,24.31,3,0.063342,0.01266,0.03305,116.0,129.8,208.0,24.31
4069,13131,4,4,115_line,49.26,3,0.154492,0.03292,0.05598,108.4,108.5,201.3,1183.5551381929217
4069,4081,4,4,115_line,20.54,3,0.068309,0.01443,0.02055,95.2,147.2,224.9,20.54
4071,7074,4,7,115_line,314.27,1,1.136167,0.23746,0.29596,127.8,148.7,163.1,165837.5829974193
4071,7294,4,7,115_line,331.71,1,1.618983,0.42177,0.24526,136.1,180.2,227.5,178155.38937676567
4071,4106,4,4,115_line,14.99,1,0.045252,0.00964,0.01691,140.4,190.8,202.4,14.99
4071,7405,4,7,115_line,313.19,1,0.9568,0.18517,0.35344,130.4,159.6,191.0,164463.31884689032
4071,4110,4,4,115_line,22.66,1,0.07067,0.01368,0.02629,117.7,142.0,212.2,307.10126575166254
4071,7380,4,7,115_line,278.56,1,0.708027,0.17238,0.37313,107.2,193.4,213.4,139395.9204338239
4071,13296,4,4,115_line,14.23,1,0.020473,0.00506,0.03533,114.3,202.4,225.6,14.23
4071,4126,4,4,115_line,11.55,0,0.041346,0.01026,0.00766,153.0,204.2,219.7,11.55
4071,7206,4,7,115_line,319.55,2,1.486326,0.3409,0.25897,119.5,130.9,222.8,137055.94879749027
4071,7283,4,7,115_line,339.79,3,0.889739,0.17595,0.44825,128.0,160.0,216.9,138754.56277707298
4071,7279,4,7,115_line,323.88,3,1.244303,0.27466,0.31963,113.1,166.0,231.6,131276.71281668317
4071,7026,4,7,115_line,308.44,3,1.506956,0.48038,0.23379,118.7,131.0,194.5,133728.4344977851
4071,7239,4,7,115_line,366.8,2,1.440541,0.30998,0.30307,99.3,166.7,206.6,176782.3393219908
4071,13176,4,7,115_line,324.52,3,0.971314,0.19262,0.3861,111.2,207.7,230.7,127663.21495833404
4071,7265,4,7,115_line,318.52,3,0.995348,0.20614,0.38056,132.7,137.2,217.0,128683.854887664
4071,7078,4,7,115_line,337.29,3,1.141015,0.22047,0.35181,112.0,176.7,245.6,137646.12482279737
4071,13253,4,7,115_line,338.72,3,1.50305,0.27803,0.25948,117.0,186.9,212.5,133076.10173081618
4071,13152,4,7,115_line,326.6,2,1.47348,0.29248,0.22911,123.8,138.2,201.7,168239.5019447362
4071,13398,4,7,115_line,388.66,2,1.437667,0.29817,0.39844,133.8,206.3,208.3,164610.19048227486
4071,13216,4,7,115_line,374.48,2,1.184491,0.21175,0.39972,105.5,183.5,187.1,180005.86204845802
4071,7363,4,7,115_line,305.76,2,0.7557,0.18188,0.42718,131.8,217.5,230.5,158736.93542378736
4071,7273,4,7,115_line,316.34,3,1.338884,0.26506,0.25372,138.9,185.4,227.2,144914.5173288642
4071,12922,4,7,115_line,308.09,3,1.120932,0.23406,0.30417,130.2,158.9,203.5,149101.6948089647
4071,7172,4,7,115_line,315.47,3,1.205756,0.23321,0.27581,105.0,199.1,203.0,158945.69128420725
4071,7392,4,7,115_line,363.67,3,1.517107,0.45072,0.26799,144.6,146.0,193.3,142437.4861733916
4071,7238,4,7,115_line,352.77,3,1.181578,0.25041,0.39176,121.0,149.8,206.1,133084.018008112
4071,8150,4,8,115_line,466.73,3,1.497545,0.32778,0.48271,117.7,197.9,201.9,135776.84843192942
4071,13393,4,8,115_line,464.11,3,1.880706,0.39728,0.38659,126.3,138.2,241.9,146329.70266269465
4071,4191,4,4,115_line,48.17,2,0.117205,0.02685,0.07186,122.9,169.1,176.9,1609.2606285329753
4071,7153,4,7,115_line,234.38,2,0.372363,0.08367,0.45621,144.4,162.6,191.0,114505.74942175149
4071,4180,4,4,115_line,141.35,2,0.496899,0.12217,0.14234,143.0,159.0,196.6,29892.71133248117
4071,13128,4,4,115_line,22.28,2,0.059156,0.01293,0.02848,125.9,137.1,173.9,22.28
4071,13247,4,4,115_line,28.83,2,0.108893,0.02506,0.02748,105.6,115.4,204.3,28.83
4071,7071,4,7,115_line,206.14,2,0.713055,0.15205,0.20563,139.7,158.8,234.8,95489.04894606395
4071,4102,4,4,115_line,17.86,2,0.09042,0.01764,0.01186,112.0,128.2,194.2,17.86
4071,4171,4,4,115_line,25.09,3,0.052818,0.00996,0.04103,118.9,187.4,199.2,25.09
4071,4193,4,4,115_line,14.8,2,0.045861,0.00834,0.01707,130.7,188.5,193.0,14.8
4071,4086,4,4,115_line,27.14,3,0.082552,0.01915,0.0316,113.5,173.3,241.5,27.14
4071,13287,4,7,115_line,275.28,2,0.799073,0.17229,0.36847,104.1,156.2,204.8,126026.51918068736
4071,7322,4,7,115_line,267.3,2,0.789973,0.18077,0.32378,128.1,143.8,209.0,132214.63258259348
4071,7085,4,7,115_line,289.37,2,1.178556,0.22277,0.25356,130.5,211.0,221.6,128157.72347232279
4071,13328,4,7,115_line,271.41,2,1.392194,0.34998,0.20045,124.1,131.0,183.4,119830.33139539952
4071,7262,4,7,115_line,240.46,2,0.402614,0.09591,0.51255,113.4,122.4,179.2,110525.46099763123
4071,7313,4,7,115_line,269.88,2,0.791064,0.18197,0.3235,93.5,145.0,229.8,129450.45151558677
4071,7213,4,7,115_line,309.03,3,1.677025,0.29366,0.19199,131.4,167.8,185.6,149932.9714148296
4071,13408,4,7,115_line,314.63,3,1.513506,0.30154,0.22166,102.2,153.5,203.4,154888.5726199721
4071,13036,4,4,115_line,82.51,3,0.319281,0.09065,0.07061,142.3,190.0,201.3,555.1
4071,12970,4,4,115_line,51.51,3,0.232665,0.04899,0.04136,146.2,146.7,203.7,245.09999999999997
4071,4184,4,4,115_line,47.17,3,0.177818,0.03545,0.04474,137.8,141.4,178.2,201.70000000000005
4071,13122,4,7,115_line,211.17,3,0.86226,0.19142,0.19523,132.0,165.9,186.9,90838.80605620799
4071,7303,4,7,115_line,233.99,3,0.45879,0.09838,0.41871,97.4,117.4,209.5,100963.81192693324
4071,7097,4,7,115_line,235.67,3,0.721053,0.11464,0.27051,131.1,141.8,199.7,108401.3768936303
4071,4087,4,4,115_line,135.35,3,0.369362,0.08423,0.17436,142.8,150.5,191.5,25133.571831411966
4071,4170,4,4,115_line,155.09,3,0.371073,0.09547,0.2125,132.2,132.5,252.8,33814.08741822442
4071,13053,4,4,115_line,34.63,3,0.156635,0.03755,0.02807,119.6,196.7,201.7,76.30000000000003
4071,7123,4,7,115_line,201.18,3,0.571441,0.13185,0.24258,97.7,111.0,220.4,91529.8330771029
4071,13355,4,7,115_line,217.23,3,0.653487,0.13371,0.24819,122.6,128.0,242.4,94761.7651062597
4071,7408,4,7,115_line,218.3,3,0.583239,0.12549,0.2787,126.0,146.9,242.6,95019.2614500481
4071,13406,4,7,115_line,291.47,3,0.969202,0.19682,0.30941,117.0,159.5,222.5,131564.09436407848
4071,7293,4,7,115_line,308.98,3,0.911224,0.19827,0.35161,142.3,164.8,227.8,136463.8342248006
4071,12994,4,7,115_line,277.41,3,0.537728,0.11505,0.47072,122.9,165.5,221.8,134330.4428743098
4071,7426,4,7,115_line,258.18,3,0.845138,0.19174,0.28174,126.2,152.5,227.4,120862.89736809248
4071,7253,4,7,115_line,292.02,3,0.921023,0.25593,0.31043,137.6,143.1,244.3,127410.10295079638
4071,7424,4,7,115_line,308.66,3,1.656526,0.46646,0.19583,144.2,166.1,182.9,128498.95304869741
4071,13369,4,7,115_line,300.7,3,0.68882,0.14168,0.43445,137.3,167.5,171.3,130691.51987861322
4071,7412,4,7,115_line,290.35,3,0.898773,0.20916,0.3303,114.8,142.2,223.0,126241.35999863748
4071,7430,4,7,115_line,267.24,3,1.217224,0.2332,0.20974,139.2,151.3,178.8,128190.06195427009
4071,13232,4,7,115_line,297.69,3,1.248362,0.24591,0.23062,111.0,147.7,210.8,130156.43808534894
4071,12860,4,7,115_line,279.02,3,1.004393,0.19747,0.27936,115.8,181.7,181.9,121120.0763455531
4071,13095,4,7,115_line,285.39,3,1.257212,0.28804,0.20547,128.5,156.6,194.2,124852.25706458237
4071,13271,4,7,115_line,296.69,3,0.774063,0.15665,0.35074,152.3,205.9,218.9,123936.43372509224
4071,7247,4,7,115_line,269.46,3,1.114155,0.22368,0.23817,112.0,181.5,196.5,115421.09907586442
4071,12935,4,7,115_line,252.05,3,1.335764,0.37661,0.16237,149.0,157.2,174.4,115083.25323710812
4071,7302,4,7,115_line,263.35,3,1.0532,0.20311,0.22032,128.8,194.5,233.9,122114.63567343609
4071,4121,4,4,115_line,37.24,3,0.143718,0.0541,0.03091,140.7,194.0,208.9,102.40000000000003
4071,4107,4,4,115_line,54.25,3,0.148505,0.03442,0.06885,130.5,155.6,223.3,272.5
4071,13425,4,4,115_line,47.08,3,0.186485,0.03894,0.04055,147.3,173.8,231.1,200.79999999999995
4071,4088,4,4,115_line,59.72,3,0.229607,0.06216,0.05937,96.1,148.7,217.0,327.20000000000005
4071,4155,4,4,115_line,86.76,3,0.26758,0.04888,0.10588,124.6,133.1,170.7,597.6
4071,4164,4,4,115_line,96.29,3,0.362373,0.08701,0.08987,129.3,192.0,207.0,692.9
